Origin,Origin City,Origin Country,Origin IATA,Destination,Flight Distance (km),Flight Time (min),Airlines
KUL,Kuala Lumpur,Malaysia,KUL,CNX,1797,165,"AirAsia, Malaysia Airlines"
KUL,Kuala Lumpur,Malaysia,KUL,CSX,3069,305,"China Southern Airlines, AirAsia X"
KUL,Kuala Lumpur,Malaysia,KUL,RGN,1680,165,"AirAsia, Malaysia Airlines, Myanmar Airways International"
KUL,Kuala Lumpur,Malaysia,KUL,HYD,3007,265,"AirAsia, Malaysia Airlines"
KUL,Kuala Lumpur,Malaysia,KUL,LHE,4283,360,"Batik Air Malaysia, Pakistan International Airlines"
KUL,Kuala Lumpur,Malaysia,KUL,TRV,2818,240,"Malaysia Airlines, AirAsia"
KUL,Kuala Lumpur,Malaysia,KUL,UPG,2163,203,"AirAsia, Malaysia Airlines"
KUL,Kuala Lumpur,Malaysia,KUL,CCU,2627,245,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,CKG,3030,280,"AirAsia X, Xiamen Airlines"
KUL,Kuala Lumpur,Malaysia,KUL,FOC,3204,285,Xiamen Airlines
KUL,Kuala Lumpur,Malaysia,KUL,AMD,3859,320,"Malaysia Airlines, AirAsia"
KUL,Kuala Lumpur,Malaysia,KUL,JJN,3038,280,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,NKG,3678,340,China Eastern Airlines
KUL,Kuala Lumpur,Malaysia,KUL,NNG,2305,220,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,PEK,4398,385,Air China
KUL,Kuala Lumpur,Malaysia,KUL,SWA,2799,255,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,SHJ,5538,443,Air Arabia
KUL,Kuala Lumpur,Malaysia,KUL,HAK,2125,213,"Batik Air Malaysia, Sichuan Airlines, Firefly"
KUL,Kuala Lumpur,Malaysia,KUL,KHH,2976,270,"AirAsia, Batik Air Malaysia"
KUL,Kuala Lumpur,Malaysia,KUL,KWL,2642,240,"AirAsia, Batik Air Malaysia"
KUL,Kuala Lumpur,Malaysia,KUL,CGO,3736,320,"Batik Air Malaysia, China Southern Airlines"
KUL,Kuala Lumpur,Malaysia,KUL,PQC,858,105,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,ALA,5118,468,AirAsia X
KUL,Kuala Lumpur,Malaysia,KUL,CXR,1316,140,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,MCT,5210,390,Oman Air
KUL,Kuala Lumpur,Malaysia,KUL,DLI,1237,130,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,TAS,5359,475,"Uzbekistan Airways, Batik Air Malaysia"
KUL,Kuala Lumpur,Malaysia,KUL,XIY,3584,325,AirAsia X
KUL,Kuala Lumpur,Malaysia,KUL,BTH,321,70,Batik Air Malaysia
KUL,Kuala Lumpur,Malaysia,KUL,CTS,5944,480,AirAsia X
KUL,Kuala Lumpur,Malaysia,KUL,DYG,3060,295,Batik Air Malaysia
KUL,Kuala Lumpur,Malaysia,KUL,LBJ,2368,220,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,JAI,3838,310,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,NGB,3651,315,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,TAO,4173,355,Qingdao Airlines
KUL,Kuala Lumpur,Malaysia,KUL,BPN,1746,180,"Malaysia Airlines, AirAsia"
KUL,Kuala Lumpur,Malaysia,KUL,KHI,4441,360,Batik Air Malaysia
KUL,Kuala Lumpur,Malaysia,KUL,KOS,892,110,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,UTP,1101,105,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,WUH,3370,295,China Eastern Airlines
KUL,Kuala Lumpur,Malaysia,KUL,CCJ,2992,240,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,KHN,3257,295,Batik Air Malaysia
KUL,Kuala Lumpur,Malaysia,KUL,LKO,3464,285,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,BBI,2594,220,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,YNT,4338,385,China Eastern Airlines
KUL,Kuala Lumpur,Malaysia,KUL,KJT,1262,135,"Malaysia Airlines, AirAsia"
KUL,Kuala Lumpur,Malaysia,KUL,ISB,4544,375,Pakistan International Airlines
KUL,Kuala Lumpur,Malaysia,KUL,VTE,1687,160,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,VTZ,2611,225,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,GAU,2802,240,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,DSN,4152,350,Batik Air Malaysia
KUL,Kuala Lumpur,Malaysia,KUL,BWA,3361,310,Nepal Airlines
KUL,Kuala Lumpur,Malaysia,KUL,BGW,6852,480,Iraqi Airways
KUL,Kuala Lumpur,Malaysia,KUL,LJG,2653,240,Lucky Air
KUL,Kuala Lumpur,Malaysia,KUL,ASB,5886,510,Turkmenistan Airlines
KUL,Kuala Lumpur,Malaysia,KUL,KWE,2688,270,Batik Air Malaysia
KUL,Kuala Lumpur,Malaysia,KUL,IXZ,1397,130,AirAsia
KUL,Kuala Lumpur,Malaysia,KUL,CEI,1914,170,AirAsia
KUM,Yakushima,Japan,KUM,KOJ,157,35,"JAL, ANA"
KUM,Yakushima,Japan,KUM,FUK,355,70,"JAL, ANA"
KUM,Yakushima,Japan,KUM,ITM,663,95,JAL
KUT,Kutaisi,Georgia,KUT,AUH,2265,210,Intercontinental Airways (Gambia)
KUT,Kutaisi,Georgia,KUT,GUW,921,115,Air Astana
KUT,Kutaisi,Georgia,KUT,NQZ,2408,210,Air Astana
KUT,Kutaisi,Georgia,KUT,SAW,1107,135,Pegasus
KUT,Kutaisi,Georgia,KUT,LCA,1119,135,Wizz Air
KUT,Kutaisi,Georgia,KUT,CIT,2218,190,Air Astana
KUT,Kutaisi,Georgia,KUT,SCO,725,90,Air Astana
KUT,Kutaisi,Georgia,KUT,ALA,2811,225,Air Astana
KUU,Kulu,India,KUU,DEL,379,75,Air India
KUU,Kulu,India,KUU,ATQ,219,65,Air India
KUU,Kulu,India,KUU,DED,205,73,Air India
KUV,Gunsan,Republic of Korea,KUV,CJU,266,60,"Eastar Jet, Jin Air"
KWE,Guiyang,China,KWE,PKX,1692,180,"China Southern Airlines, Hebei Airlines, Air China, Beijing Capital Airlines, China Eastern Airlines, Colorful GuiZhou Airlines"
KWE,Guiyang,China,KWE,HGH,1396,135,"Sichuan Airlines, Air China, China Southern Airlines, Loong Air, Xiamen Airlines, Hebei Airlines, Air Changan, Tianjin Airlines, Colorful GuiZhou Airlines, China Eastern Airlines, Chongqing Airlines"
KWE,Guiyang,China,KWE,NKG,1306,135,"9 Air Co, China Southern Airlines, Juneyao Airlines, West Air (China), Tianjin Airlines, China Eastern Airlines, Chengdu Airlines, Shandong Airlines, Colorful GuiZhou Airlines, Air Changan"
KWE,Guiyang,China,KWE,PVG,1549,160,"Spring Airlines, Air China, China Southern Airlines, Shanghai Airlines, Juneyao Airlines, China Eastern Airlines, Suparna Airlines, Colorful GuiZhou Airlines"
KWE,Guiyang,China,KWE,XIY,895,113,"Air Changan, Tianjin Airlines, Hainan Airlines, China Eastern Airlines, Shandong Airlines, Beijing Capital Airlines, Juneyao Airlines"
KWE,Guiyang,China,KWE,PEK,1753,185,"Air China, Hainan Airlines"
KWE,Guiyang,China,KWE,CGO,1112,130,"Lucky Air, China Southern Airlines, Tianjin Airlines, West Air (China), Shandong Airlines, Chengdu Airlines, 9 Air Co, Shanghai Airlines"
KWE,Guiyang,China,KWE,WNZ,1399,140,"9 Air Co, Air China, China Southern Airlines, Chengdu Airlines, Shandong Airlines, Loong Air, Qingdao Airlines, Air Changan"
KWE,Guiyang,China,KWE,SYX,951,110,"Sichuan Airlines, China Southern Airlines, Hainan Airlines, Tianjin Airlines, Beijing Capital Airlines, Colorful GuiZhou Airlines"
KWE,Guiyang,China,KWE,SHA,1507,155,"China Southern Airlines, Shanghai Airlines, Juneyao Airlines, Spring Airlines"
KWE,Guiyang,China,KWE,NGB,1484,140,"Spring Airlines, Loong Air, Colorful GuiZhou Airlines, China Eastern Airlines, China Southern Airlines, Chengdu Airlines, Hainan Airlines, Lucky Air, Air Changan, 9 Air Co, LJ Air"
KWE,Guiyang,China,KWE,HAK,822,110,"China Southern Airlines, Tianjin Airlines, Hainan Airlines, Beijing Capital Airlines, Air Guilin"
KWE,Guiyang,China,KWE,TNA,1508,153,"Tianjin Airlines, West Air (China), Shandong Airlines, China Southern Airlines, Sichuan Airlines, Suparna Airlines"
KWE,Guiyang,China,KWE,ACX,244,55,"Gestair, Colorful GuiZhou Airlines, 9 Air Co"
KWE,Guiyang,China,KWE,HFE,1158,125,"Sichuan Airlines, Chengdu Airlines, West Air (China), Shenzhen Airlines, 9 Air Co, Shandong Airlines, Beijing Capital Airlines"
KWE,Guiyang,China,KWE,SZX,831,110,"China Southern Airlines, Hainan Airlines, Shenzhen Airlines"
KWE,Guiyang,China,KWE,JJN,1198,130,"Lucky Air, Xiamen Airlines, Tianjin Airlines, China Southern Airlines, Air Changan, Chengdu Airlines, Colorful GuiZhou Airlines, 9 Air Co"
KWE,Guiyang,China,KWE,CAN,743,100,China Southern Airlines
KWE,Guiyang,China,KWE,XMN,1160,120,"China Southern Airlines, Xiamen Airlines, Shandong Airlines, 9 Air Co, Tianjin Airlines, Air Changan"
KWE,Guiyang,China,KWE,FOC,1287,140,"Chengdu Airlines, Fuzhou Airlines, Xiamen Airlines, China Southern Airlines, 9 Air Co"
KWE,Guiyang,China,KWE,SWA,1034,115,"China Southern Airlines, Tianjin Airlines, 9 Air Co, Colorful GuiZhou Airlines, Air Guilin"
KWE,Guiyang,China,KWE,TSN,1707,185,"Air China, Tianjin Airlines, Xiamen Airlines"
KWE,Guiyang,China,KWE,WUH,863,110,"Air China, China Southern Airlines, Chongqing Airlines"
KWE,Guiyang,China,KWE,URC,2594,255,"China Southern Airlines, Tianjin Airlines"
KWE,Guiyang,China,KWE,HYN,1461,145,"Colorful GuiZhou Airlines, China Southern Airlines, Chongqing Airlines"
KWE,Guiyang,China,KWE,TYN,1358,145,"Kunming Airlines, China Eastern Airlines, Shandong Airlines, Juneyao Airlines, LJ Air"
KWE,Guiyang,China,KWE,TAO,1664,185,"China Southern Airlines, Shandong Airlines, China Eastern Airlines"
KWE,Guiyang,China,KWE,SJW,1497,158,"Hebei Airlines, Spring Airlines, Chengdu Airlines"
KWE,Guiyang,China,KWE,WUX,1435,150,"9 Air Co, Shenzhen Airlines, Ruili Airlines"
KWE,Guiyang,China,KWE,INC,1306,140,"China Southern Airlines, Hainan Airlines, LJ Air, Urumqi Airlines"
KWE,Guiyang,China,KWE,NTG,1505,155,"Colorful GuiZhou Airlines, 9 Air Co, Shenzhen Airlines"
KWE,Guiyang,China,KWE,YIW,1337,135,"Colorful GuiZhou Airlines, China Southern Airlines"
KWE,Guiyang,China,KWE,LJG,652,85,"Lucky Air, Chengdu Airlines, Beijing Capital Airlines, Colorful GuiZhou Airlines"
KWE,Guiyang,China,KWE,LHW,1145,125,"Sichuan Airlines, China Southern Airlines, China Eastern Airlines, Hainan Airlines, Juneyao Airlines"
KWE,Guiyang,China,KWE,XUZ,1326,145,"Sichuan Airlines, Lucky Air, Air Guilin"
KWE,Guiyang,China,KWE,ZUH,834,95,"China Southern Airlines, Tianjin Airlines, 9 Air Co"
KWE,Guiyang,China,KWE,YIH,637,90,"Beijing Capital Airlines, Air China"
KWE,Guiyang,China,KWE,YTY,1417,150,"Spring Airlines, Qingdao Airlines, Ruili Airlines"
KWE,Guiyang,China,KWE,ZHA,692,100,"Gestair, Tianjin Airlines, Urumqi Airlines"
KWE,Guiyang,China,KWE,CZX,1394,140,"Colorful GuiZhou Airlines, Shandong Airlines"
KWE,Guiyang,China,KWE,HET,1653,170,"Air China, Hainan Airlines"
KWE,Guiyang,China,KWE,UYN,1336,145,"Tianjin Airlines, Joy Air"
KWE,Guiyang,China,KWE,WMT,161,45,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,ENH,494,78,China Eastern Airlines
KWE,Guiyang,China,KWE,JUZ,1216,120,Gestair
KWE,Guiyang,China,KWE,KOW,801,113,Loong Air
KWE,Guiyang,China,KWE,HUZ,878,110,Juneyao Airlines
KWE,Guiyang,China,KWE,JHG,794,105,"Sichuan Airlines, West Air (China), Ruili Airlines"
KWE,Guiyang,China,KWE,KHN,934,115,"Jiangxi Airlines, Shenzhen Airlines"
KWE,Guiyang,China,KWE,LXA,1591,170,Tibet Airlines
KWE,Guiyang,China,KWE,XNN,1194,135,China Southern Airlines
KWE,Guiyang,China,KWE,YCU,1032,115,Air China
KWE,Guiyang,China,KWE,YNZ,1500,140,"9 Air Co, Beijing Capital Airlines"
KWE,Guiyang,China,KWE,LNL,809,105,Hebei Airlines
KWE,Guiyang,China,KWE,HIA,1431,135,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,EHU,909,95,9 Air Co
KWE,Guiyang,China,KWE,WHA,1261,128,Gestair
KWE,Guiyang,China,KWE,TFU,477,80,Air China
KWE,Guiyang,China,KWE,LLV,1301,130,Chengdu Airlines
KWE,Guiyang,China,KWE,BAV,1582,150,Gestair
KWE,Guiyang,China,KWE,CSX,660,90,China Southern Airlines
KWE,Guiyang,China,KWE,LYA,1053,120,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,FUG,1109,130,Guangxi Beibu Gulf Airlines
KWE,Guiyang,China,KWE,TEN,288,50,Gestair
KWE,Guiyang,China,KWE,ENY,1130,115,Gestair
KWE,Guiyang,China,KWE,LYG,1458,150,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,WDS,779,103,"Shandong Airlines, Gestair"
KWE,Guiyang,China,KWE,LZO,304,65,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,HRB,2731,235,Beijing Capital Airlines
KWE,Guiyang,China,KWE,SQD,1122,125,Lucky Air
KWE,Guiyang,China,KWE,DLU,654,95,Lucky Air
KWE,Guiyang,China,KWE,HNY,580,75,Chengdu Airlines
KWE,Guiyang,China,KWE,MFM,841,105,Air Macau
KWE,Guiyang,China,KWE,IQN,1029,115,Gestair
KWE,Guiyang,China,KWE,WXN,498,85,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,JMJ,844,100,Gestair
KWE,Guiyang,China,KWE,WSK,576,70,Gestair
KWE,Guiyang,China,KWE,DZH,503,70,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,AQG,1098,150,Tianjin Airlines
KWE,Guiyang,China,KWE,BKK,1556,180,9 Air Co
KWE,Guiyang,China,KWE,CGD,545,90,Gestair
KWE,Guiyang,China,KWE,JGS,790,100,China Eastern Airlines
KWE,Guiyang,China,KWE,SHS,680,90,Gestair
KWE,Guiyang,China,KWE,YIC,757,95,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,SHE,2266,235,9 Air Co
KWE,Guiyang,China,KWE,HAN,598,100,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,LUM,863,95,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,XIC,483,85,"Sichuan Airlines, Chengdu Airlines"
KWE,Guiyang,China,KWE,HZG,722,100,Colorful GuiZhou Airlines
KWE,Guiyang,China,KWE,JNG,1383,145,Chengdu Airlines
KWE,Guiyang,China,KWE,KUL,2688,275,Batik Air Malaysia
KWI,Kuwait,Kuwait,KWI,DXB,854,110,"Emirates, flydubai, Jazeera Airways, Kuwait Airways"
KWI,Kuwait,Kuwait,KWI,JED,1219,145,"Jazeera Airways, Kuwait Airways, Saudia"
KWI,Kuwait,Kuwait,KWI,RUH,490,80,"Jazeera Airways, Kuwait Airways, Saudia, Flynas"
KWI,Kuwait,Kuwait,KWI,BAH,420,65,"Gulf Air, Jazeera Airways, Kuwait Airways"
KWI,Kuwait,Kuwait,KWI,DOH,569,85,"Jazeera Airways, Kuwait Airways, Qatar Airways"
KWI,Kuwait,Kuwait,KWI,AUH,850,100,"Etihad Airways, Air Arabia Abu Dhabi"
KWI,Kuwait,Kuwait,KWI,BOM,2760,240,"Kuwait Airways, Jazeera Airways, IndiGo, Air India, Air India Express"
KWI,Kuwait,Kuwait,KWI,IST,2191,230,"Jazeera Airways, Kuwait Airways, Turkish Airlines"
KWI,Kuwait,Kuwait,KWI,DAM,1183,130,Syrian Air
KWI,Kuwait,Kuwait,KWI,AMM,1182,145,"Jazeera Airways, Kuwait Airways, Royal Jordanian, Jordan Aviation"
KWI,Kuwait,Kuwait,KWI,MED,972,115,"Kuwait Airways, Saudia, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,COK,3634,305,"Jazeera Airways, Kuwait Airways, IndiGo, Air India Express"
KWI,Kuwait,Kuwait,KWI,SHJ,864,95,Air Arabia
KWI,Kuwait,Kuwait,KWI,DEL,2834,235,"Kuwait Airways, Jazeera Airways, IndiGo"
KWI,Kuwait,Kuwait,KWI,SAW,2130,225,"Pegasus, Kuwait Airways, Jazeera Airways, FlyViking"
KWI,Kuwait,Kuwait,KWI,DAC,4247,315,"Biman Bangladesh Airlines, Kuwait Airways, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,MAA,3778,310,"Kuwait Airways, IndiGo, Jazeera Airways, Air India Express"
KWI,Kuwait,Kuwait,KWI,KTM,3649,280,"Jazeera Airways, Himalaya Airlines, Kuwait Airways"
KWI,Kuwait,Kuwait,KWI,MCT,1202,125,"Oman Air, Salam Air"
KWI,Kuwait,Kuwait,KWI,CMB,4140,320,"SriLankan Airlines, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,MHD,1339,130,"Iran Air, Jazeera Airways, Kuwait Airways, AIS Airlines"
KWI,Kuwait,Kuwait,KWI,BEY,1288,210,"Jazeera Airways, Kuwait Airways, Middle East Airlines"
KWI,Kuwait,Kuwait,KWI,DMM,355,65,"Kuwait Airways, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,AMD,2552,220,"Jazeera Airways, Kuwait Airways, IndiGo"
KWI,Kuwait,Kuwait,KWI,HYD,3375,265,"Jazeera Airways, IndiGo, Kuwait Airways"
KWI,Kuwait,Kuwait,KWI,BKK,5684,405,Kuwait Airways
KWI,Kuwait,Kuwait,KWI,TBS,1406,160,"Kuwait Airways, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,SPX,1654,175,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,GYD,1259,135,"Jazeera Airways, AZAL Azerbaijan Airlines, Kuwait Airways"
KWI,Kuwait,Kuwait,KWI,IKA,746,90,"Kuwait Airways, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,ISB,2405,210,"Kuwait Airways, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,LHE,2546,215,"Kuwait Airways, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,NJF,458,65,"Iraqi Airways, Jazeera Airways, Kuwait Airways"
KWI,Kuwait,Kuwait,KWI,CCJ,3528,300,Air India Express
KWI,Kuwait,Kuwait,KWI,TIF,1137,125,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,TRV,3798,305,"Kuwait Airways, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,NMA,2504,210,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,BLR,3544,300,"Kuwait Airways, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,OSS,2581,220,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,HAS,647,85,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,TAS,2343,200,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,ELQ,526,80,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,CAN,6473,490,Kuwait Airways
KWI,Kuwait,Kuwait,KWI,MNL,7611,585,Kuwait Airways
KWI,Kuwait,Kuwait,KWI,SYZ,449,60,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,ALA,3020,250,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,BUS,1488,165,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,CNN,3440,295,Air India Express
KWI,Kuwait,Kuwait,KWI,KBL,2089,195,Kam Air
KWI,Kuwait,Kuwait,KWI,LCA,1491,185,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,FRU,2815,235,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,SLL,1488,170,"Kuwait Airways, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,AYT,1810,235,"SunExpress, Kuwait Airways"
KWI,Kuwait,Kuwait,KWI,KHI,1961,170,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,SKT,2543,238,Pakistan International Airlines
KWI,Kuwait,Kuwait,KWI,TZX,1500,163,"Kuwait Airways, SunExpress, Jazeera Airways"
KWI,Kuwait,Kuwait,KWI,DYU,2179,195,Jazeera Airways
KWI,Kuwait,Kuwait,KWI,BJV,2083,225,Kuwait Airways
KWI,Kuwait,Kuwait,KWI,IFN,538,90,Iran Air
KWI,Kuwait,Kuwait,KWI,IXE,3312,290,Air India Express
KWI,Kuwait,Kuwait,KWI,LRR,651,88,Iran Air
KWI,Kuwait,Kuwait,KWI,TRZ,3791,325,Air India Express
KWI,Kuwait,Kuwait,KWI,ADE,1842,180,Yemenia
KWJ,Gwangju,Republic of Korea,KWJ,CJU,183,55,"Jeju Air, Korean Air, Jin Air, Asiana Airlines, T´Way Air"
KWJ,Gwangju,Republic of Korea,KWJ,GMP,268,60,Asiana Airlines
KWL,Guilin,China,KWL,PVG,1327,145,"Spring Airlines, Air China, Shanghai Airlines, Juneyao Airlines, China Eastern Airlines"
KWL,Guilin,China,KWL,NKG,1125,123,"Shandong Airlines, Okay Airways, Juneyao Airlines, Beijing Capital Airlines, China Eastern Airlines, Air Guilin"
KWL,Guilin,China,KWL,XIY,1029,115,"Beijing Capital Airlines, China Eastern Airlines, Tianjin Airlines, Air Guilin"
KWL,Guilin,China,KWL,HAK,586,80,"Air Guilin, Beijing Capital Airlines, Qingdao Airlines, Shandong Airlines, Hainan Airlines"
KWL,Guilin,China,KWL,HFE,1010,110,"China Eastern Airlines, Shandong Airlines, Air Guilin, West Air (China), Hainan Airlines"
KWL,Guilin,China,KWL,PKX,1692,173,"Hebei Airlines, China Southern Airlines, Air China"
KWL,Guilin,China,KWL,CGO,1094,120,"Air Guilin, Shanghai Airlines, China Southern Airlines"
KWL,Guilin,China,KWL,TFU,789,100,"Sichuan Airlines, Air China, Air Guilin"
KWL,Guilin,China,KWL,TNA,1459,155,"Air Guilin, Shandong Airlines"
KWL,Guilin,China,KWL,TSN,1688,170,"Okay Airways, Air China"
KWL,Guilin,China,KWL,XMN,820,95,"Xiamen Airlines, Shandong Airlines, Air Guilin"
KWL,Guilin,China,KWL,HGH,1164,160,"Beijing Capital Airlines, Xiamen Airlines, Shandong Airlines"
KWL,Guilin,China,KWL,TYN,1411,150,"Sichuan Airlines, Hainan Airlines, Air Guilin, China Eastern Airlines, Qingdao Airlines, LJ Air"
KWL,Guilin,China,KWL,LHW,1393,150,"Air Guilin, China Eastern Airlines, Spring Airlines"
KWL,Guilin,China,KWL,PEK,1757,180,"Air China, Grand China Air"
KWL,Guilin,China,KWL,FOC,969,110,"Xiamen Airlines, Qingdao Airlines"
KWL,Guilin,China,KWL,TAO,1563,175,"Qingdao Airlines, Air Guilin"
KWL,Guilin,China,KWL,WUX,1231,135,"Juneyao Airlines, HongTu Airlines"
KWL,Guilin,China,KWL,DSN,1583,140,China United Airlines
KWL,Guilin,China,KWL,BHY,414,73,China Eastern Airlines
KWL,Guilin,China,KWL,KHN,707,90,"China Eastern Airlines, Hainan Airlines"
KWL,Guilin,China,KWL,KUL,2642,240,"AirAsia, Batik Air Malaysia"
KWL,Guilin,China,KWL,LYI,1353,135,Beijing Capital Airlines
KWL,Guilin,China,KWL,NGB,1237,135,Spring Airlines
KWL,Guilin,China,KWL,SHE,2202,220,Spring Airlines
KWL,Guilin,China,KWL,SJW,1513,165,Spring Airlines
KWL,Guilin,China,KWL,SWA,681,93,"Air Guilin, Shanghai Airlines, China Eastern Airlines, China Southern Airlines"
KWL,Guilin,China,KWL,WNZ,1116,125,China United Airlines
KWL,Guilin,China,KWL,YNT,1724,175,China Eastern Airlines
KWL,Guilin,China,KWL,HET,1742,180,Air Guilin
KWL,Guilin,China,KWL,HIA,1294,135,Shanghai Airlines
KWL,Guilin,China,KWL,INC,1493,145,Sichuan Airlines
KWL,Guilin,China,KWL,LJG,994,115,Xiamen Airlines
KWL,Guilin,China,KWL,XNN,1467,165,Air Guilin
KWL,Guilin,China,KWL,XUZ,1219,125,Air Guilin
KWL,Guilin,China,KWL,NTG,1309,140,Donghai Airlines
KWL,Guilin,China,KWL,SHS,606,80,Air Guilin
KWL,Guilin,China,KWL,WHA,1066,113,Gestair
KWL,Guilin,China,KWL,DAT,1676,180,Air Guilin
KWL,Guilin,China,KWL,CKG,601,90,Air Guilin
KWL,Guilin,China,KWL,KMG,717,90,Air Guilin
KWL,Guilin,China,KWL,SYX,768,90,"Sichuan Airlines, Air Guilin"
KWL,Guilin,China,KWL,TXN,952,110,Guangxi Beibu Gulf Airlines
KWL,Guilin,China,KWL,YTY,1245,135,"Air Guilin, Spring Airlines"
KWL,Guilin,China,KWL,LZO,619,85,Xiamen Airlines
KWL,Guilin,China,KWL,SHA,1289,135,Shanghai Airlines
KXB,Kolaka,Indonesia,KXB,UPG,233,55,Wings Air
KYA,Konya,Turkiye,KYA,SAW,428,80,"Pegasus, FlyViking"
KYA,Konya,Turkiye,KYA,IST,490,95,Turkish Airlines
KYA,Konya,Turkiye,KYA,ADB,475,75,SunExpress
KYP,Kyaukpyu,Myanmar,KYP,RGN,392,70,Air KBZ
KZO,Kzyl-Orda,Kazakhstan,KZO,ALA,928,95,"Air Astana, Qazaq Air"
KZO,Kzyl-Orda,Kazakhstan,KZO,NQZ,828,90,"Air Astana, Qazaq Air"
LAH,Labuha,Indonesia,LAH,TTE,162,40,Wings Air
LAO,Laoag,Philippines,LAO,MNL,409,70,"Philippine Airlines, Cebu Pacific Air"
LBD,Khujand,Tajikistan,LBD,JED,3541,215,Air Southwest
LBD,Khujand,Tajikistan,LBD,URC,1523,340,Air Southwest
LBJ,Labuan Bajo,Indonesia,LBJ,DPS,520,75,"Garuda Indonesia, Batik Air, Indonesia AirAsia"
LBJ,Labuan Bajo,Indonesia,LBJ,CGK,1484,140,"Garuda Indonesia, Batik Air, Citilink, Indonesia AirAsia"
LBJ,Labuan Bajo,Indonesia,LBJ,ENE,199,50,Wings Air
LBJ,Labuan Bajo,Indonesia,LBJ,BJW,127,45,Wings Air
LBJ,Labuan Bajo,Indonesia,LBJ,SUB,791,85,
LBJ,Labuan Bajo,Indonesia,LBJ,KUL,2368,220,AirAsia
LBJ,Labuan Bajo,Indonesia,LBJ,MOF,259,55,Wings Air
LBP,Long Banga,Malaysia,LBP,MYY,200,55,Malaysia Airlines
LBP,Long Banga,Malaysia,LBP,BBN,53,25,Malaysia Airlines
LBP,Long Banga,Malaysia,LBP,MUR,162,45,Malaysia Airlines
LBU,Labuan,Malaysia,LBU,BKI,112,35,Malaysia Airlines
LBU,Labuan,Malaysia,LBU,MYY,176,45,Malaysia Airlines
LBU,Labuan,Malaysia,LBU,KUL,1528,150,"AirAsia, Malaysia Airlines"
LCA,Larnaca,Cyprus,LCA,TLV,339,60,"Aegean Airlines, Charlie Airlines, Arkia Israeli Airlines, El Al, TUS Airways, Neos, Wizz Air, British Airways"
LCA,Larnaca,Cyprus,LCA,BEY,208,45,"Middle East Airlines, Charlie Airlines"
LCA,Larnaca,Cyprus,LCA,DXB,2345,230,"Emirates, Charlie Airlines"
LCA,Larnaca,Cyprus,LCA,EVN,1118,135,Wizz Air
