Origin,Origin Country,Destination,Destination Country,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude
ASB,Turkmenistan,DXB,United Arab Emirates,37.984183,58.366978,25.256557,55.366071
ASB,Turkmenistan,DEL,India,37.984183,58.366978,28.556162,77.099958
ASB,Turkmenistan,JED,Saudi Arabia,37.984183,58.366978,21.670232,39.150579
ASB,Turkmenistan,BKK,Thailand,37.984183,58.366978,13.693062,100.752044
ASB,Turkmenistan,SGN,Viet Nam,37.984183,58.366978,10.813045,106.662477
ASB,Turkmenistan,PEK,China,37.984183,58.366978,40.078538,116.587095
ASB,Turkmenistan,URC,China,37.984183,58.366978,43.90126,87.475148
ASB,Turkmenistan,KUL,Malaysia,37.984183,58.366978,2.744344,101.717259
ASB,Turkmenistan,AUH,United Arab Emirates,37.984183,58.366978,24.426912,54.645974
ASJ,Japan,KOJ,Japan,28.431522,129.707933,31.801224,130.715616
ASJ,Japan,KKX,Japan,28.431522,129.707933,28.321389,129.928056
ASJ,Japan,TKN,Japan,28.431522,129.707933,27.833333,128.883333
ASJ,Japan,FUK,Japan,28.431522,129.707933,33.584286,130.443891
ASJ,Japan,HND,Japan,28.431522,129.707933,35.553476,139.781206
ASJ,Japan,ITM,Japan,28.431522,129.707933,34.790975,135.441719
ASJ,Japan,KIX,Japan,28.431522,129.707933,34.43533,135.243977
ASJ,Japan,NRT,Japan,28.431522,129.707933,35.773213,140.387443
ASJ,Japan,RNJ,Japan,28.431522,129.707933,27.042213,128.406343
ASR,Turkiye,IST,Turkiye,38.770293,35.494891,41.260278,28.741944
ASR,Turkiye,SAW,Turkiye,38.770293,35.494891,40.904676,29.309188
ASR,Turkiye,AYT,Turkiye,38.770293,35.494891,36.899282,30.801349
ASR,Turkiye,ADB,Turkiye,38.770293,35.494891,38.294403,27.147594
ASR,Turkiye,ECN,Cyprus,38.770293,35.494891,35.158118,33.50307
ASR,Turkiye,JED,Saudi Arabia,38.770293,35.494891,21.670232,39.150579
ATQ,India,DEL,India,31.705398,74.806739,28.556162,77.099958
ATQ,India,BOM,India,31.705398,74.806739,19.089891,72.868047
ATQ,India,HYD,India,31.705398,74.806739,17.233702,78.430427
ATQ,India,DXB,United Arab Emirates,31.705398,74.806739,25.256557,55.366071
ATQ,India,SXR,India,31.705398,74.806739,34.002308,74.762631
ATQ,India,KUL,Malaysia,31.705398,74.806739,2.744344,101.717259
ATQ,India,SHJ,United Arab Emirates,31.705398,74.806739,25.320873,55.52029
ATQ,India,LKO,India,31.705398,74.806739,26.764257,80.884186
ATQ,India,PNQ,India,31.705398,74.806739,18.581389,73.920556
ATQ,India,BLR,India,31.705398,74.806739,13.200771,77.710228
ATQ,India,DOH,Qatar,31.705398,74.806739,25.260988,51.613594
ATQ,India,AMD,India,31.705398,74.806739,23.066389,72.624167
ATQ,India,SIN,Singapore,31.705398,74.806739,1.361173,103.990201
ATQ,India,KUU,India,31.705398,74.806739,31.983333,77.1
ATQ,India,DED,India,31.705398,74.806739,30.316667,78.033333
ATQ,India,CCU,India,31.705398,74.806739,22.655,88.447
ATQ,India,SLV,India,31.705398,74.806739,31.0818,77.068001
ATQ,India,SCO,Kazakhstan,31.705398,74.806739,43.857447,51.089073
AUH,United Arab Emirates,DOH,Qatar,24.426912,54.645974,25.260988,51.613594
AUH,United Arab Emirates,BOM,India,24.426912,54.645974,19.089891,72.868047
AUH,United Arab Emirates,BAH,Bahrain,24.426912,54.645974,26.269181,50.62605
AUH,United Arab Emirates,COK,India,24.426912,54.645974,10.155644,76.390537
AUH,United Arab Emirates,JED,Saudi Arabia,24.426912,54.645974,21.670232,39.150579
AUH,United Arab Emirates,MCT,Oman,24.426912,54.645974,23.600739,58.284042
AUH,United Arab Emirates,CMB,Sri Lanka,24.426912,54.645974,7.174112,79.886494
AUH,United Arab Emirates,KWI,Kuwait,24.426912,54.645974,29.240116,47.971251
AUH,United Arab Emirates,MAA,India,24.426912,54.645974,12.982267,80.163782
AUH,United Arab Emirates,RUH,Saudi Arabia,24.426912,54.645974,24.959289,46.702876
AUH,United Arab Emirates,DEL,India,24.426912,54.645974,28.556162,77.099958
AUH,United Arab Emirates,TRV,India,24.426912,54.645974,8.476126,76.91907
AUH,United Arab Emirates,CCJ,India,24.426912,54.645974,11.138782,75.949976
AUH,United Arab Emirates,AMD,India,24.426912,54.645974,23.066389,72.624167
AUH,United Arab Emirates,AMM,Jordan,24.426912,54.645974,31.722535,35.989318
AUH,United Arab Emirates,BLR,India,24.426912,54.645974,13.200771,77.710228
AUH,United Arab Emirates,DMM,Saudi Arabia,24.426912,54.645974,26.471111,49.797778
AUH,United Arab Emirates,ISB,Pakistan,24.426912,54.645974,33.548333,72.825
AUH,United Arab Emirates,IST,Turkiye,24.426912,54.645974,41.260278,28.741944
AUH,United Arab Emirates,HYD,India,24.426912,54.645974,17.233702,78.430427
AUH,United Arab Emirates,BEY,Lebanon,24.426912,54.645974,33.826073,35.493082
AUH,United Arab Emirates,MLE,Maldives,24.426912,54.645974,4.19183,73.529108
AUH,United Arab Emirates,BKK,Thailand,24.426912,54.645974,13.693062,100.752044
AUH,United Arab Emirates,GYD,Azerbaijan,24.426912,54.645974,40.462487,50.05039
AUH,United Arab Emirates,LHE,Pakistan,24.426912,54.645974,31.520833,74.402778
AUH,United Arab Emirates,CNN,India,24.426912,54.645974,11.920073,75.549919
AUH,United Arab Emirates,MED,Saudi Arabia,24.426912,54.645974,24.544369,39.698966
AUH,United Arab Emirates,TLV,Israel,24.426912,54.645974,32.000454,34.870741
AUH,United Arab Emirates,KUL,Malaysia,24.426912,54.645974,2.744344,101.717259
AUH,United Arab Emirates,MNL,Philippines,24.426912,54.645974,14.511205,121.019208
AUH,United Arab Emirates,HKT,Thailand,24.426912,54.645974,8.107619,98.306436
AUH,United Arab Emirates,IXE,India,24.426912,54.645974,12.963543,74.890141
AUH,United Arab Emirates,KHI,Pakistan,24.426912,54.645974,24.899986,67.16828
AUH,United Arab Emirates,EVN,Armenia,24.426912,54.645974,40.15272,44.39805
AUH,United Arab Emirates,CCU,India,24.426912,54.645974,22.655,88.447
AUH,United Arab Emirates,DAC,Bangladesh,24.426912,54.645974,23.848649,90.405874
AUH,United Arab Emirates,ICN,Republic of Korea,24.426912,54.645974,37.458764,126.441961
AUH,United Arab Emirates,CGK,Indonesia,24.426912,54.645974,-6.130643,106.655526
AUH,United Arab Emirates,SAW,Turkiye,24.426912,54.645974,40.904676,29.309188
AUH,United Arab Emirates,LKO,India,24.426912,54.645974,26.764257,80.884186
AUH,United Arab Emirates,NRT,Japan,24.426912,54.645974,35.773213,140.387443
AUH,United Arab Emirates,SIN,Singapore,24.426912,54.645974,1.361173,103.990201
AUH,United Arab Emirates,TRZ,India,24.426912,54.645974,10.762168,78.707241
AUH,United Arab Emirates,ALA,Kazakhstan,24.426912,54.645974,43.35136,77.037091
AUH,United Arab Emirates,KUT,Georgia,24.426912,54.645974,42.176389,42.4825
AUH,United Arab Emirates,TAS,Uzbekistan,24.426912,54.645974,41.257893,69.281204
AUH,United Arab Emirates,PEW,Pakistan,24.426912,54.645974,33.989083,71.519252
AUH,United Arab Emirates,LCA,Cyprus,24.426912,54.645974,34.870871,33.607975
AUH,United Arab Emirates,CGP,Bangladesh,24.426912,54.645974,22.245202,91.815159
AUH,United Arab Emirates,IXC,India,24.426912,54.645974,30.676809,76.788039
AUH,United Arab Emirates,PVG,China,24.426912,54.645974,31.143333,121.805278
AUH,United Arab Emirates,TBS,Georgia,24.426912,54.645974,41.674063,44.958958
AUH,United Arab Emirates,PKX,China,24.426912,54.645974,39.508611,116.410833
AUH,United Arab Emirates,FRU,Kyrgyzstan,24.426912,54.645974,43.053581,74.469449
AUH,United Arab Emirates,KIX,Japan,24.426912,54.645974,34.43533,135.243977
AUH,United Arab Emirates,KBL,Afghanistan,24.426912,54.645974,34.560692,69.211521
AUH,United Arab Emirates,NQZ,Kazakhstan,24.426912,54.645974,51.027811,71.461199
AUH,United Arab Emirates,DPS,Indonesia,24.426912,54.645974,-8.748056,115.1675
AUH,United Arab Emirates,DAM,Syrian Arab Republic,24.426912,54.645974,33.411171,36.512488
AUH,United Arab Emirates,ELQ,Saudi Arabia,24.426912,54.645974,26.305029,43.768178
AUH,United Arab Emirates,SKD,Uzbekistan,24.426912,54.645974,39.696217,66.990854
AUH,United Arab Emirates,JAI,India,24.426912,54.645974,26.822004,75.800995
AUH,United Arab Emirates,KTM,Nepal,24.426912,54.645974,27.699906,85.35657
AUH,United Arab Emirates,SLL,Oman,24.426912,54.645974,17.045195,54.089113
AUH,United Arab Emirates,AQJ,Jordan,24.426912,54.645974,29.610074,35.021511
AUH,United Arab Emirates,CJB,India,24.426912,54.645974,11.031026,77.038931
AUH,United Arab Emirates,HSA,Kazakhstan,24.426912,54.645974,43.31111,68.550278
AUH,United Arab Emirates,IKA,Iran,24.426912,54.645974,35.408632,51.1548
AUH,United Arab Emirates,SKT,Pakistan,24.426912,54.645974,32.536793,74.365498
AUH,United Arab Emirates,ADB,Turkiye,24.426912,54.645974,38.294403,27.147594
AUH,United Arab Emirates,LYP,Pakistan,24.426912,54.645974,31.363042,72.987572
AUH,United Arab Emirates,MUX,Pakistan,24.426912,54.645974,30.199507,71.414978
AUH,United Arab Emirates,HAK,China,24.426912,54.645974,19.934877,110.45896
AUH,United Arab Emirates,AYT,Turkiye,24.426912,54.645974,36.899282,30.801349
AUH,United Arab Emirates,BGW,Iraq,24.426912,54.645974,33.255879,44.232069
AUH,United Arab Emirates,EBL,Iraq,24.426912,54.645974,36.2375,43.963056
AUH,United Arab Emirates,ZYL,Bangladesh,24.426912,54.645974,24.9632,91.866798
AUH,United Arab Emirates,ASB,Turkmenistan,24.426912,54.645974,37.984183,58.366978
AVA,China,LJG,China,26.260049,105.872814,26.679975,100.245768
AVA,China,NKG,China,26.260049,105.872814,31.735737,118.86652
AVA,China,XIY,China,26.260049,105.872814,34.438416,108.760946
AVA,China,LLB,China,26.260049,105.872814,25.452476,107.961916
AVA,China,PKX,China,26.260049,105.872814,39.508611,116.410833
AVA,China,DYG,China,26.260049,105.872814,29.10712,110.445685
AWZ,Iran,THR,Iran,31.342921,48.746682,35.691534,51.321868
AWZ,Iran,MHD,Iran,31.342921,48.746682,36.235207,59.640996
AWZ,Iran,DXB,United Arab Emirates,31.342921,48.746682,25.256557,55.366071
AWZ,Iran,JED,Saudi Arabia,31.342921,48.746682,21.670232,39.150579
AWZ,Iran,IFN,Iran,31.342921,48.746682,32.745686,51.876381
AWZ,Iran,SYZ,Iran,31.342921,48.746682,29.54613,52.58997
AXF,China,HET,China,38.823318,105.630964,40.854712,111.814157
AXF,China,BAV,China,38.823318,105.630964,40.563442,109.998495
AXJ,Japan,FUK,Japan,32.483262,130.155645,33.584286,130.443891
AXJ,Japan,KMJ,Japan,32.483262,130.155645,32.834132,130.85799
AXT,Japan,HND,Japan,39.611771,140.220147,35.553476,139.781206
AXT,Japan,ITM,Japan,39.611771,140.220147,34.790975,135.441719
AXT,Japan,CTS,Japan,39.611771,140.220147,42.787281,141.681341
AXT,Japan,NGO,Japan,39.611771,140.220147,34.858333,136.805278
AXT,Japan,OKD,Japan,39.611771,140.220147,43.110374,141.381998
AXT,Japan,TPE,Taiwan,39.611771,140.220147,25.075512,121.23248
AYT,Turkiye,IST,Turkiye,36.899282,30.801349,41.260278,28.741944
AYT,Turkiye,SAW,Turkiye,36.899282,30.801349,40.904676,29.309188
AYT,Turkiye,ESB,Turkiye,36.899282,30.801349,40.114941,32.993145
AYT,Turkiye,ECN,Cyprus,36.899282,30.801349,35.158118,33.50307
AYT,Turkiye,ADB,Turkiye,36.899282,30.801349,38.294403,27.147594
AYT,Turkiye,DIY,Turkiye,36.899282,30.801349,37.910803,40.197356
AYT,Turkiye,ASR,Turkiye,36.899282,30.801349,38.770293,35.494891
AYT,Turkiye,GZT,Turkiye,36.899282,30.801349,36.947182,37.478682
AYT,Turkiye,NQZ,Kazakhstan,36.899282,30.801349,51.027811,71.461199
AYT,Turkiye,ALA,Kazakhstan,36.899282,30.801349,43.35136,77.037091
AYT,Turkiye,TBS,Georgia,36.899282,30.801349,41.674063,44.958958
AYT,Turkiye,BGW,Iraq,36.899282,30.801349,33.255879,44.232069
AYT,Turkiye,VAN,Turkiye,36.899282,30.801349,38.469878,43.337264
AYT,Turkiye,BEY,Lebanon,36.899282,30.801349,33.826073,35.493082
AYT,Turkiye,AMM,Jordan,36.899282,30.801349,31.722535,35.989318
AYT,Turkiye,SZF,Turkiye,36.899282,30.801349,41.257381,36.555057
AYT,Turkiye,FRU,Kyrgyzstan,36.899282,30.801349,43.053581,74.469449
AYT,Turkiye,DOH,Qatar,36.899282,30.801349,25.260988,51.613594
AYT,Turkiye,DXB,United Arab Emirates,36.899282,30.801349,25.256557,55.366071
AYT,Turkiye,TZX,Turkiye,36.899282,30.801349,40.994191,39.781681
AYT,Turkiye,GYD,Azerbaijan,36.899282,30.801349,40.462487,50.05039
AYT,Turkiye,CIT,Kazakhstan,36.899282,30.801349,42.364842,69.492845
AYT,Turkiye,EBL,Iraq,36.899282,30.801349,36.2375,43.963056
AYT,Turkiye,KSN,Kazakhstan,36.899282,30.801349,53.206083,63.550049
AYT,Turkiye,KWI,Kuwait,36.899282,30.801349,29.240116,47.971251
AYT,Turkiye,GUW,Kazakhstan,36.899282,30.801349,47.122815,51.829554
AYT,Turkiye,DLM,Turkiye,36.899282,30.801349,36.717336,28.787155
AYT,Turkiye,URA,Kazakhstan,36.899282,30.801349,51.153708,51.538562
AYT,Turkiye,AUH,United Arab Emirates,36.899282,30.801349,24.426912,54.645974
AYT,Turkiye,YEI,Turkiye,36.899282,30.801349,40.255767,29.544743
AYT,Turkiye,ERZ,Turkiye,36.899282,30.801349,39.961346,41.179378
AZD,Iran,THR,Iran,31.903602,54.283264,35.691534,51.321868
AZD,Iran,MHD,Iran,31.903602,54.283264,36.235207,59.640996
AZH,India,LKO,India,26.153333,83.118333,26.764257,80.884186
BAH,Bahrain,DXB,United Arab Emirates,26.269181,50.62605,25.256557,55.366071
BAH,Bahrain,DOH,Qatar,26.269181,50.62605,25.260988,51.613594
BAH,Bahrain,AUH,United Arab Emirates,26.269181,50.62605,24.426912,54.645974
BAH,Bahrain,RUH,Saudi Arabia,26.269181,50.62605,24.959289,46.702876
BAH,Bahrain,KWI,Kuwait,26.269181,50.62605,29.240116,47.971251
BAH,Bahrain,JED,Saudi Arabia,26.269181,50.62605,21.670232,39.150579
BAH,Bahrain,MCT,Oman,26.269181,50.62605,23.600739,58.284042
BAH,Bahrain,DMM,Saudi Arabia,26.269181,50.62605,26.471111,49.797778
BAH,Bahrain,BOM,India,26.269181,50.62605,19.089891,72.868047
BAH,Bahrain,DEL,India,26.269181,50.62605,28.556162,77.099958
BAH,Bahrain,IST,Turkiye,26.269181,50.62605,41.260278,28.741944
BAH,Bahrain,SHJ,United Arab Emirates,26.269181,50.62605,25.320873,55.52029
BAH,Bahrain,COK,India,26.269181,50.62605,10.155644,76.390537
BAH,Bahrain,NJF,Iraq,26.269181,50.62605,31.989792,44.404576
BAH,Bahrain,AMM,Jordan,26.269181,50.62605,31.722535,35.989318
BAH,Bahrain,CCJ,India,26.269181,50.62605,11.138782,75.949976
BAH,Bahrain,KHI,Pakistan,26.269181,50.62605,24.899986,67.16828
BAH,Bahrain,MAA,India,26.269181,50.62605,12.982267,80.163782
BAH,Bahrain,MED,Saudi Arabia,26.269181,50.62605,24.544369,39.698966
BAH,Bahrain,DAC,Bangladesh,26.269181,50.62605,23.848649,90.405874
BAH,Bahrain,HYD,India,26.269181,50.62605,17.233702,78.430427
BAH,Bahrain,TRV,India,26.269181,50.62605,8.476126,76.91907
BAH,Bahrain,ISB,Pakistan,26.269181,50.62605,33.548333,72.825
BAH,Bahrain,BKK,Thailand,26.269181,50.62605,13.693062,100.752044
BAH,Bahrain,MNL,Philippines,26.269181,50.62605,14.511205,121.019208
BAH,Bahrain,BLR,India,26.269181,50.62605,13.200771,77.710228
BAH,Bahrain,MLE,Maldives,26.269181,50.62605,4.19183,73.529108
BAH,Bahrain,MUX,Pakistan,26.269181,50.62605,30.199507,71.414978
BAH,Bahrain,SAW,Turkiye,26.269181,50.62605,40.904676,29.309188
BAH,Bahrain,ELQ,Saudi Arabia,26.269181,50.62605,26.305029,43.768178
BAH,Bahrain,LHE,Pakistan,26.269181,50.62605,31.520833,74.402778
BAH,Bahrain,SKT,Pakistan,26.269181,50.62605,32.536793,74.365498
BAH,Bahrain,BGW,Iraq,26.269181,50.62605,33.255879,44.232069
BAH,Bahrain,PEW,Pakistan,26.269181,50.62605,33.989083,71.519252
BAH,Bahrain,GOI,India,26.269181,50.62605,15.384534,73.839825
BAH,Bahrain,PVG,China,26.269181,50.62605,31.143333,121.805278
BAH,Bahrain,LCA,Cyprus,26.269181,50.62605,34.870871,33.607975
BAH,Bahrain,LYP,Pakistan,26.269181,50.62605,31.363042,72.987572
BAH,Bahrain,GYD,Azerbaijan,26.269181,50.62605,40.462487,50.05039
BAH,Bahrain,SIN,Singapore,26.269181,50.62605,1.361173,103.990201
BAH,Bahrain,CAN,China,26.269181,50.62605,23.387862,113.29734
BAH,Bahrain,TZX,Turkiye,26.269181,50.62605,40.994191,39.781681
BAH,Bahrain,SLL,Oman,26.269181,50.62605,17.045195,54.089113
BAH,Bahrain,BJV,Turkiye,26.269181,50.62605,37.243952,27.672781
BAH,Bahrain,CNN,India,26.269181,50.62605,11.920073,75.549919
BAH,Bahrain,IXE,India,26.269181,50.62605,12.963543,74.890141
BAL,Turkiye,IST,Turkiye,37.916667,41.083333,41.260278,28.741944
BAL,Turkiye,ESB,Turkiye,37.916667,41.083333,40.114941,32.993145
BAL,Turkiye,SAW,Turkiye,37.916667,41.083333,40.904676,29.309188
BAR,China,PEK,China,19.139421,110.456806,40.078538,116.587095
BAR,China,HFE,China,19.139421,110.456806,31.992778,116.973333
BAR,China,WUH,China,19.139421,110.456806,30.776789,114.217577
BAR,China,HAK,China,19.139421,110.456806,19.934877,110.45896
BAR,China,SYX,China,19.139421,110.456806,18.305276,109.40888
BAR,China,CAN,China,19.139421,110.456806,23.387862,113.29734
BAR,China,PVG,China,19.139421,110.456806,31.143333,121.805278
BAR,China,TYN,China,19.139421,110.456806,37.754996,112.62585
BAR,China,TFU,China,19.139421,110.456806,30.314195,104.44186
BAR,China,KHN,China,19.139421,110.456806,28.859902,115.907845
BAV,China,CGO,China,40.563442,109.998495,34.527519,113.840242
BAV,China,XIY,China,40.563442,109.998495,34.438416,108.760946
BAV,China,TYN,China,40.563442,109.998495,37.754996,112.62585
BAV,China,CIF,China,40.563442,109.998495,42.154523,118.833173
BAV,China,PEK,China,40.563442,109.998495,40.078538,116.587095
BAV,China,PVG,China,40.563442,109.998495,31.143333,121.805278
BAV,China,HLD,China,40.563442,109.998495,49.209906,119.818129
BAV,China,HLH,China,40.563442,109.998495,46.193488,122.001482
BAV,China,SZX,China,40.563442,109.998495,22.639444,113.810833
BAV,China,TGO,China,40.563442,109.998495,43.557011,122.204604
BAV,China,CKG,China,40.563442,109.998495,29.7192,106.641998
BAV,China,CSX,China,40.563442,109.998495,28.193336,113.214592
BAV,China,LHW,China,40.563442,109.998495,36.509497,103.61756
BAV,China,NKG,China,40.563442,109.998495,31.735737,118.86652
BAV,China,SHE,China,40.563442,109.998495,41.634992,123.485731
BAV,China,SJW,China,40.563442,109.998495,38.281868,114.692106
BAV,China,HGH,China,40.563442,109.998495,30.236934,120.432356
BAV,China,TAO,China,40.563442,109.998495,36.361944,120.088333
BAV,China,TFU,China,40.563442,109.998495,30.314195,104.44186
BAV,China,XIL,China,40.563442,109.998495,43.918761,115.95924
BAV,China,LFQ,China,40.563442,109.998495,36.043525,111.494936
BAV,China,KWE,China,40.563442,109.998495,26.544217,106.79598
BAV,China,WUH,China,40.563442,109.998495,30.776789,114.217577
BAV,China,NGB,China,40.563442,109.998495,29.826696,121.462002
BAV,China,AXF,China,40.563442,109.998495,38.823318,105.630964
BAV,China,KMG,China,40.563442,109.998495,25.101944,102.929167
BAV,China,TSN,China,40.563442,109.998495,39.128273,117.355906
BAV,China,ERL,China,40.563442,109.998495,43.426673,112.09845
BBI,India,DEL,India,20.252853,85.817385,28.556162,77.099958
BBI,India,CCU,India,20.252853,85.817385,22.655,88.447
BBI,India,BLR,India,20.252853,85.817385,13.200771,77.710228
BBI,India,BOM,India,20.252853,85.817385,19.089891,72.868047
BBI,India,HYD,India,20.252853,85.817385,17.233702,78.430427
BBI,India,MAA,India,20.252853,85.817385,12.982267,80.163782
BBI,India,PYB,India,20.252853,85.817385,18.833333,82.633333
BBI,India,IXW,India,20.252853,85.817385,22.813056,86.168889
BBI,India,RPR,India,20.252853,85.817385,21.184561,81.739751
BBI,India,AMD,India,20.252853,85.817385,23.066389,72.624167
BBI,India,GAU,India,20.252853,85.817385,26.105185,91.588427
BBI,India,PAT,India,20.252853,85.817385,25.594891,85.090669
BBI,India,PNQ,India,20.252853,85.817385,18.581389,73.920556
BBI,India,RRK,India,20.252853,85.817385,22.256667,84.814722
BBI,India,IXR,India,20.252853,85.817385,23.318192,85.322851
BBI,India,RDP,India,20.252853,85.817385,23.621389,87.243333
BBI,India,JRG,India,20.252853,85.817385,21.912951,84.050091
BBI,India,VNS,India,20.252853,85.817385,25.449697,82.853732
BBI,India,DXB,United Arab Emirates,20.252853,85.817385,25.256557,55.366071
BBI,India,IXD,India,20.252853,85.817385,25.440072,81.733876
BBI,India,SIN,Singapore,20.252853,85.817385,1.361173,103.990201
BBI,India,BKK,Thailand,20.252853,85.817385,13.693062,100.752044
BBI,India,KUL,Malaysia,20.252853,85.817385,2.744344,101.717259
BBN,Malaysia,MYY,Malaysia,3.683333,115.466667,4.324112,113.988106
BBN,Malaysia,MUR,Malaysia,3.683333,115.466667,4.183333,114.316667
BBN,Malaysia,LBP,Malaysia,3.683333,115.466667,3.2,115.4
BBN,Malaysia,LGL,Malaysia,3.683333,115.466667,3.42139,115.15361
BBN,Malaysia,ODN,Malaysia,3.683333,115.466667,4.033333,115.066667
BBN,Malaysia,BKM,Malaysia,3.683333,115.466667,3.966667,115.616667
BCD,Philippines,MNL,Philippines,10.7764,123.014999,14.511205,121.019208
BCD,Philippines,CEB,Philippines,10.7764,123.014999,10.313333,123.982778
BCD,Philippines,DVO,Philippines,10.7764,123.014999,7.130696,125.644698
BDH,Iran,SYZ,Iran,26.529485,54.829146,29.54613,52.58997
BDJ,Indonesia,CGK,Indonesia,-3.43804,114.754253,-6.130643,106.655526
BDJ,Indonesia,SUB,Indonesia,-3.43804,114.754253,-7.377937,112.793782
BDJ,Indonesia,BPN,Indonesia,-3.43804,114.754253,-1.260623,116.900817
BDJ,Indonesia,SRG,Indonesia,-3.43804,114.754253,-6.979155,110.378549
BDJ,Indonesia,DPS,Indonesia,-3.43804,114.754253,-8.748056,115.1675
BDJ,Indonesia,YIA,Indonesia,-3.43804,114.754253,-7.905099,110.056623
BDJ,Indonesia,BTW,Indonesia,-3.43804,114.754253,-3.41194,116.000082
BDJ,Indonesia,UPG,Indonesia,-3.43804,114.754253,-5.077019,119.547738
BDJ,Indonesia,KBU,Indonesia,-3.43804,114.754253,-3.295796,116.165701
BDP,Nepal,KTM,Nepal,26.533333,88.083333,27.699906,85.35657
BDQ,India,DEL,India,22.329077,73.215701,28.556162,77.099958
BDQ,India,BOM,India,22.329077,73.215701,19.089891,72.868047
BDQ,India,HYD,India,22.329077,73.215701,17.233702,78.430427
BDQ,India,BLR,India,22.329077,73.215701,13.200771,77.710228
BDQ,India,GOX,India,22.329077,73.215701,15.73139,73.86778
BDQ,India,PNQ,India,22.329077,73.215701,18.581389,73.920556
BDQ,India,MAA,India,22.329077,73.215701,12.982267,80.163782
BEJ,Indonesia,BPN,Indonesia,2.155327,117.433488,-1.260623,116.900817
BEJ,Indonesia,AAP,Indonesia,2.155327,117.433488,-0.372898,117.250905
BEJ,Indonesia,SUB,Indonesia,2.155327,117.433488,-7.377937,112.793782
BEJ,Indonesia,CGK,Indonesia,2.155327,117.433488,-6.130643,106.655526
BEJ,Indonesia,YIA,Indonesia,2.155327,117.433488,-7.905099,110.056623
